task,shift_type,holdout,repeat,policy_geometry,epsilon_geometry,policy_constructed_geometry,calibration_coverage_geometry,calibration_ucb95_geometry,ood_coverage_geometry,ood_retained_mae_geometry,risk_violation_geometry,risk_breach_geometry,coverage_failure_geometry,operational_failure_geometry,baseline_policy,seed,policy_composition,epsilon_composition,primary_tolerance,policy_constructed_composition,calibration_coverage_composition,calibration_ucb95_composition,ood_coverage_composition,ood_retained_mae_composition,risk_violation_composition,risk_breach_composition,coverage_failure_composition,operational_failure_composition,ood_spearman,ood_aurc,ood_excess_aurc,shift_median_distance,shift_p90_distance,fraction_beyond_train_p99,element_novelty_fraction,delta_policy_constructed,delta_ood_coverage,delta_ood_retained_mae,delta_risk_violation,delta_operational_failure
log_kvrh,element,O,1,geometry_descriptor_distance,0.15,True,1.0,0.0942482678469136,1.0,0.188547119380751,0.038547119380751,True,False,True,descriptor_distance,20260725,descriptor_distance,0.15,True,True,1.0,0.1111943962446823,1.0,0.2473116492900789,0.0973116492900789,True,False,True,0.0821602843460937,0.2344916135305315,0.122613493987756,4.501329713262161,5.687679289303539,0.0027881040892193,1.0,0.0,0.0,-0.0587645299093279,-0.05876452990932791,0.0
log_kvrh,element,O,1,geometry_rf_distance_hybrid,0.15,True,1.0,0.0953921358070017,1.0,0.188547119380751,0.038547119380751,True,False,True,rf_distance_hybrid,20260725,rf_distance_hybrid,0.15,True,True,1.0,0.1110044116193623,0.99953531598513,0.2473405345499089,0.0973405345499089,True,False,True,-0.0295414873602784,0.2431420686206259,0.1312639490778505,4.501329713262161,5.687679289303539,0.0027881040892193,1.0,0.0,0.0004646840148699871,-0.0587934151691579,-0.058793415169157905,0.0
log_kvrh,element,O,1,geometry_rf_ensemble_std,0.15,True,1.0,0.0942445283775108,1.0,0.188547119380751,0.038547119380751,True,False,True,rf_ensemble_std,20260725,rf_ensemble_std,0.15,True,True,1.0,0.1113876379327198,1.0,0.2473116492900789,0.0973116492900789,True,False,True,-0.0821364783808139,0.2501929549116325,0.138314835368857,4.501329713262161,5.687679289303539,0.0027881040892193,1.0,0.0,0.0,-0.0587645299093279,-0.05876452990932791,0.0
log_kvrh,element,O,2,geometry_descriptor_distance,0.15,True,1.0,0.1012083016797458,1.0,0.1909638197108715,0.0409638197108715,True,False,True,descriptor_distance,20260726,descriptor_distance,0.15,True,True,1.0,0.1188364882132077,1.0,0.2463466251070996,0.0963466251070996,True,False,True,0.0565113634373913,0.2370882690213645,0.12383286190172,4.500564208355531,5.6706176769048176,0.0027881040892193,1.0,0.0,0.0,-0.055382805396228085,-0.0553828053962281,0.0
log_kvrh,element,O,2,geometry_rf_distance_hybrid,0.15,True,1.0,0.101256083899546,1.0,0.1909638197108715,0.0409638197108715,True,False,True,rf_distance_hybrid,20260726,rf_distance_hybrid,0.15,True,True,1.0,0.1199409258336073,1.0,0.2463466251070996,0.0963466251070996,True,False,True,0.046565665741571,0.2358648672148297,0.1226094600951852,4.500564208355531,5.6706176769048176,0.0027881040892193,1.0,0.0,0.0,-0.055382805396228085,-0.0553828053962281,0.0
log_kvrh,element,O,2,geometry_rf_ensemble_std,0.15,True,1.0,0.1025054670034429,1.0,0.1909638197108715,0.0409638197108715,True,False,True,rf_ensemble_std,20260726,rf_ensemble_std,0.15,True,True,1.0,0.1195233291672155,0.9976765799256504,0.2464506961055635,0.0964506961055635,True,False,True,0.0335858661577444,0.2412580770251479,0.1280026699055033,4.500564208355531,5.6706176769048176,0.0027881040892193,1.0,0.0,0.0023234200743496025,-0.05548687639469199,-0.055486876394692006,0.0
log_kvrh,element,O,3,geometry_descriptor_distance,0.15,True,1.0,0.0989755742766482,1.0,0.1981470542544513,0.0481470542544513,True,False,True,descriptor_distance,20260727,descriptor_distance,0.15,True,True,1.0,0.117794482467622,1.0,0.2497045888332607,0.0997045888332607,True,False,True,0.0800975654324945,0.2347210702291419,0.1215356554406481,4.497724927386342,5.668712674941655,0.0023234200743494,1.0,0.0,0.0,-0.05155753457880938,-0.05155753457880939,0.0
log_kvrh,element,O,3,geometry_rf_distance_hybrid,0.15,True,1.0,0.0984403014988669,0.99953531598513,0.1982122394755952,0.0482122394755951,True,False,True,rf_distance_hybrid,20260727,rf_distance_hybrid,0.15,True,True,1.0,0.1177305453572927,1.0,0.2497045888332607,0.0997045888332607,True,False,True,0.028362535383679,0.2401299069345399,0.1269444921460461,4.497724927386342,5.668712674941655,0.0023234200743494,1.0,0.0,-0.0004646840148699871,-0.0514923493576655,-0.05149234935766559,0.0
log_kvrh,element,O,3,geometry_rf_ensemble_std,0.15,True,1.0,0.0992804415328432,1.0,0.1981470542544513,0.0481470542544513,True,False,True,rf_ensemble_std,20260727,rf_ensemble_std,0.15,True,True,1.0,0.1184289880803289,0.9953531598513012,0.2494909035633909,0.0994909035633909,True,False,True,-0.0026609390580293,0.2485883337134396,0.1354029189249458,4.497724927386342,5.668712674941655,0.0023234200743494,1.0,0.0,0.004646840148698761,-0.05134384930893959,-0.05134384930893959,0.0
log_kvrh,element,O,4,geometry_descriptor_distance,0.15,True,1.0,0.0957114585637365,1.0,0.1914469214608202,0.0414469214608202,True,False,True,descriptor_distance,20260728,descriptor_distance,0.15,True,True,1.0,0.1166125037013153,1.0,0.2415563959443271,0.0915563959443271,True,False,True,0.0600879423120993,0.2313741021309224,0.123619771394645,4.507928308904189,5.674180063787372,0.0032527881040892,1.0,0.0,0.0,-0.05010947448350689,-0.0501094744835069,0.0
log_kvrh,element,O,4,geometry_rf_distance_hybrid,0.15,True,1.0,0.0964750833589432,0.99953531598513,0.1914018084783803,0.0414018084783803,True,False,True,rf_distance_hybrid,20260728,rf_distance_hybrid,0.15,True,True,1.0,0.1169521347794502,1.0,0.2415563959443271,0.0915563959443271,True,False,True,0.0201457877945342,0.2305570426430184,0.1228027119067409,4.507928308904189,5.674180063787372,0.0032527881040892,1.0,0.0,-0.0004646840148699871,-0.05015458746594681,-0.0501545874659468,0.0
log_kvrh,element,O,4,geometry_rf_ensemble_std,0.15,True,1.0,0.0963140900498769,1.0,0.1914469214608202,0.0414469214608202,True,False,True,rf_ensemble_std,20260728,rf_ensemble_std,0.15,True,True,1.0,0.116731231440099,1.0,0.2415563959443271,0.0915563959443271,True,False,True,-0.0166738801090911,0.23276381530531,0.1250094845690326,4.507928308904189,5.674180063787372,0.0032527881040892,1.0,0.0,0.0,-0.05010947448350689,-0.0501094744835069,0.0
log_kvrh,element,Si,0,geometry_descriptor_distance,0.15,True,1.0,0.1068589957404779,1.0,0.0843288313752018,-0.0656711686247981,False,False,False,descriptor_distance,20260724,descriptor_distance,0.15,True,True,1.0,0.125721024107516,1.0,0.1141177666346218,-0.0358822333653782,False,False,False,0.0511562896499604,0.1162116767874278,0.0686186766847324,3.109681512540539,4.6786402806300895,0.0026666666666666,1.0,0.0,0.0,-0.029788935259420002,-0.029788935259419905,0.0
log_kvrh,element,Si,0,geometry_rf_distance_hybrid,0.15,True,1.0,0.1079104133178171,1.0,0.0843288313752018,-0.0656711686247981,False,False,False,rf_distance_hybrid,20260724,rf_distance_hybrid,0.15,True,True,1.0,0.1265687535308131,1.0,0.1141177666346218,-0.0358822333653782,False,False,False,0.1386933496289642,0.1164790754650849,0.0688860753623895,3.109681512540539,4.6786402806300895,0.0026666666666666,1.0,0.0,0.0,-0.029788935259420002,-0.029788935259419905,0.0
log_kvrh,element,Si,0,geometry_rf_ensemble_std,0.15,True,1.0,0.1075898225092123,1.0,0.0843288313752018,-0.0656711686247981,False,False,False,rf_ensemble_std,20260724,rf_ensemble_std,0.15,True,True,1.0,0.1265814481715037,1.0,0.1141177666346218,-0.0358822333653782,False,False,False,0.1302012419630023,0.1213046358450788,0.0737116357423834,3.109681512540539,4.6786402806300895,0.0026666666666666,1.0,0.0,0.0,-0.029788935259420002,-0.029788935259419905,0.0
log_kvrh,element,Si,1,geometry_descriptor_distance,0.15,True,1.0,0.1089969719901772,1.0,0.0846789974135329,-0.065321002586467,False,False,False,descriptor_distance,20260725,descriptor_distance,0.15,True,True,1.0,0.1312661338761642,1.0,0.1147054344888147,-0.0352945655111852,False,False,False,-0.0017929938157819,0.120426455660319,0.073086457685336,3.095891121189609,4.66127209996398,0.0013333333333333,1.0,0.0,0.0,-0.03002643707528181,-0.030026437075281805,0.0
log_kvrh,element,Si,1,geometry_rf_distance_hybrid,0.15,True,1.0,0.1088663826559667,1.0,0.0846789974135329,-0.065321002586467,False,False,False,rf_distance_hybrid,20260725,rf_distance_hybrid,0.15,True,True,1.0,0.1317726680298712,1.0,0.1147054344888147,-0.0352945655111852,False,False,False,0.1416879964849636,0.0999645122352689,0.0526245142602858,3.095891121189609,4.66127209996398,0.0013333333333333,1.0,0.0,0.0,-0.03002643707528181,-0.030026437075281805,0.0
log_kvrh,element,Si,1,geometry_rf_ensemble_std,0.15,True,1.0,0.1094309919378235,1.0,0.0846789974135329,-0.065321002586467,False,False,False,rf_ensemble_std,20260725,rf_ensemble_std,0.15,True,True,1.0,0.1308014719715621,1.0,0.1147054344888147,-0.0352945655111852,False,False,False,0.1824665492784283,0.0951264379073017,0.0477864399323187,3.095891121189609,4.66127209996398,0.0013333333333333,1.0,0.0,0.0,-0.03002643707528181,-0.030026437075281805,0.0
log_kvrh,element,Si,2,geometry_descriptor_distance,0.15,True,1.0,0.1086064889052697,1.0,0.0895817964351053,-0.0604182035648946,False,False,False,descriptor_distance,20260726,descriptor_distance,0.15,True,True,1.0,0.1254852499681772,1.0,0.1112014069322417,-0.0387985930677582,False,False,False,0.0658615539493097,0.110348647547941,0.0650157454945339,3.113855065367844,4.737077356286177,0.0026666666666666,1.0,0.0,0.0,-0.0216196104971364,-0.0216196104971364,0.0
log_kvrh,element,Si,2,geometry_rf_distance_hybrid,0.15,True,1.0,0.1086625131384837,1.0,0.0895817964351053,-0.0604182035648946,False,False,False,rf_distance_hybrid,20260726,rf_distance_hybrid,0.15,True,True,1.0,0.1250685789742951,1.0,0.1112014069322417,-0.0387985930677582,False,False,False,0.1740127186538384,0.0958825844342358,0.0505496823808287,3.113855065367844,4.737077356286177,0.0026666666666666,1.0,0.0,0.0,-0.0216196104971364,-0.0216196104971364,0.0
log_kvrh,element,Si,2,geometry_rf_ensemble_std,0.15,True,1.0,0.1079400076014023,1.0,0.0895817964351053,-0.0604182035648946,False,False,False,rf_ensemble_std,20260726,rf_ensemble_std,0.15,True,True,1.0,0.1252498716732801,1.0,0.1112014069322417,-0.0387985930677582,False,False,False,0.1710766231931806,0.0919786679787613,0.0466457659253542,3.113855065367844,4.737077356286177,0.0026666666666666,1.0,0.0,0.0,-0.0216196104971364,-0.0216196104971364,0.0
log_kvrh,element,Si,3,geometry_descriptor_distance,0.15,True,1.0,0.1091817163537353,1.0,0.0840267680000094,-0.0659732319999906,False,False,False,descriptor_distance,20260727,descriptor_distance,0.15,True,True,1.0,0.1227885708253141,1.0,0.1109286677334691,-0.0390713322665308,False,False,False,0.0465277682423371,0.1130301129669185,0.0673306762959048,3.0969316283230555,4.699479080284758,0.0026666666666666,1.0,0.0,0.0,-0.026901899733459703,-0.0269018997334598,0.0
log_kvrh,element,Si,3,geometry_rf_distance_hybrid,0.15,True,1.0,0.1095295860335166,1.0,0.0840267680000094,-0.0659732319999906,False,False,False,rf_distance_hybrid,20260727,rf_distance_hybrid,0.15,True,True,1.0,0.1212982621739914,1.0,0.1109286677334691,-0.0390713322665308,False,False,False,0.145496362650403,0.0946906853851487,0.0489912487141351,3.0969316283230555,4.699479080284758,0.0026666666666666,1.0,0.0,0.0,-0.026901899733459703,-0.0269018997334598,0.0
log_kvrh,element,Si,3,geometry_rf_ensemble_std,0.15,True,1.0,0.1097249437180045,1.0,0.0840267680000094,-0.0659732319999906,False,False,False,rf_ensemble_std,20260727,rf_ensemble_std,0.15,True,True,1.0,0.1225775418091968,1.0,0.1109286677334691,-0.0390713322665308,False,False,False,0.1379203108707367,0.1010159584696997,0.055316521798686,3.0969316283230555,4.699479080284758,0.0026666666666666,1.0,0.0,0.0,-0.026901899733459703,-0.0269018997334598,0.0
log_kvrh,element,Si,4,geometry_descriptor_distance,0.15,True,1.0,0.1057426121727998,1.0,0.0868231790863823,-0.0631768209136176,False,False,False,descriptor_distance,20260728,descriptor_distance,0.15,True,True,1.0,0.1231994872065842,1.0,0.112150697772626,-0.0378493022273739,False,False,False,0.0972539395519946,0.11015406864618,0.0623289240806216,3.1355154767189664,4.729268394277037,0.0,1.0,0.0,0.0,-0.025327518686243694,-0.025327518686243708,0.0
log_kvrh,element,Si,4,geometry_rf_distance_hybrid,0.15,True,1.0,0.1049576233881853,1.0,0.0868231790863823,-0.0631768209136176,False,False,False,rf_distance_hybrid,20260728,rf_distance_hybrid,0.15,True,True,1.0,0.1236598941448357,1.0,0.112150697772626,-0.0378493022273739,False,False,False,0.1870860041924399,0.093994348028161,0.0461692034626026,3.1355154767189664,4.729268394277037,0.0,1.0,0.0,0.0,-0.025327518686243694,-0.025327518686243708,0.0
log_kvrh,element,Si,4,geometry_rf_ensemble_std,0.15,True,1.0,0.1058846814072059,1.0,0.0868231790863823,-0.0631768209136176,False,False,False,rf_ensemble_std,20260728,rf_ensemble_std,0.15,True,True,1.0,0.1235522544274445,1.0,0.112150697772626,-0.0378493022273739,False,False,False,0.1632485151042235,0.0920158838862002,0.0441907393206417,3.1355154767189664,4.729268394277037,0.0,1.0,0.0,0.0,-0.025327518686243694,-0.025327518686243708,0.0
