task,shift_type,holdout,repeat,seed,policy,epsilon,primary_tolerance,policy_constructed,calibration_coverage,calibration_ucb95,ood_coverage,ood_retained_mae,risk_violation,risk_breach,coverage_failure,operational_failure,ood_spearman,ood_aurc,ood_excess_aurc,shift_median_distance,shift_p90_distance,fraction_beyond_train_p99,element_novelty_fraction
expt_gap,element,O,2,20260726,quantile_width,0.3,False,True,0.620199146514936,0.2805399543378996,0.9394495412844036,1.5111328125,1.2111328125,True,False,True,0.2023106052840452,1.131636437517957,0.8171743768887603,4.164053014644758,5.312570394389778,0.0,1.0
expt_gap,element,O,2,20260726,quantile_width,0.4,False,True,0.6998577524893315,0.3916208171326298,0.9559633027522936,1.5236948176583494,1.1236948176583494,True,False,True,0.2023106052840452,1.131636437517957,0.8171743768887603,4.164053014644758,5.312570394389778,0.0,1.0
expt_gap,element,O,2,20260726,quantile_width,0.5,True,True,0.7596017069701281,0.4996685850004568,0.9743119266055046,1.543210922787194,1.043210922787194,True,False,True,0.2023106052840452,1.131636437517957,0.8171743768887603,4.164053014644758,5.312570394389778,0.0,1.0
expt_gap,element,O,2,20260726,quantile_width,0.6,False,True,0.7994310099573257,0.5801841068121337,0.9807339449541284,1.5475397567820393,0.9475397567820392,True,False,True,0.2023106052840452,1.131636437517957,0.8171743768887603,4.164053014644758,5.312570394389778,0.0,1.0
expt_gap,element,O,2,20260726,quantile_width,0.7,False,True,0.8591749644381224,0.6777575395648688,0.9908256880733946,1.558462962962963,0.858462962962963,True,False,True,0.2023106052840452,1.131636437517957,0.8171743768887603,4.164053014644758,5.312570394389778,0.0,1.0
expt_gap,element,O,2,20260726,descriptor_distance,0.3,False,False,0.0,,0.0,,,,False,False,-0.1028421185847261,1.568989742853149,1.2024180474402266,4.164053014644758,5.312570394389778,0.0,1.0
expt_gap,element,O,2,20260726,descriptor_distance,0.4,False,True,0.2403982930298719,0.3910504224997939,0.0045871559633027,1.180055656854257,0.780055656854257,True,True,True,-0.1028421185847261,1.568989742853149,1.2024180474402266,4.164053014644758,5.312570394389778,0.0,1.0
expt_gap,element,O,2,20260726,descriptor_distance,0.5,True,True,1.0,0.4017510654038809,1.0,1.4895349514426042,0.9895349514426042,True,False,True,-0.1028421185847261,1.568989742853149,1.2024180474402266,4.164053014644758,5.312570394389778,0.0,1.0
expt_gap,element,O,2,20260726,descriptor_distance,0.6,False,True,1.0,0.4017510654038809,1.0,1.4895349514426042,0.8895349514426042,True,False,True,-0.1028421185847261,1.568989742853149,1.2024180474402266,4.164053014644758,5.312570394389778,0.0,1.0
expt_gap,element,O,2,20260726,descriptor_distance,0.7,False,True,1.0,0.4017510654038809,1.0,1.4895349514426042,0.7895349514426042,True,False,True,-0.1028421185847261,1.568989742853149,1.2024180474402266,4.164053014644758,5.312570394389778,0.0,1.0
expt_gap,element,O,2,20260726,rf_distance_hybrid,0.3,False,True,0.8790896159317212,0.2934922081069793,0.7504587155963303,1.3992707528921224,1.0992707528921224,True,False,True,0.3619930601915624,1.2856586794417186,0.9190869840287964,4.164053014644758,5.312570394389778,0.0,1.0
expt_gap,element,O,2,20260726,rf_distance_hybrid,0.4,False,True,0.9786628733997156,0.3767011806771661,0.9880733944954128,1.4875371638760082,1.087537163876008,True,False,True,0.3619930601915624,1.2856586794417186,0.9190869840287964,4.164053014644758,5.312570394389778,0.0,1.0
expt_gap,element,O,2,20260726,rf_distance_hybrid,0.5,True,True,1.0,0.4029739920782573,1.0,1.4895349514426042,0.9895349514426042,True,False,True,0.3619930601915624,1.2856586794417186,0.9190869840287964,4.164053014644758,5.312570394389778,0.0,1.0
expt_gap,element,O,2,20260726,rf_distance_hybrid,0.6,False,True,1.0,0.4029739920782573,1.0,1.4895349514426042,0.8895349514426042,True,False,True,0.3619930601915624,1.2856586794417186,0.9190869840287964,4.164053014644758,5.312570394389778,0.0,1.0
expt_gap,element,O,2,20260726,rf_distance_hybrid,0.7,False,True,1.0,0.4029739920782573,1.0,1.4895349514426042,0.7895349514426042,True,False,True,0.3619930601915624,1.2856586794417186,0.9190869840287964,4.164053014644758,5.312570394389778,0.0,1.0
expt_gap,element,O,2,20260726,random_ranking,0.3,False,False,0.0,,0.0,,,,False,False,-0.0583174025520025,1.5820231355919003,1.215451440178978,4.164053014644758,5.312570394389778,0.0,1.0
expt_gap,element,O,2,20260726,random_ranking,0.4,False,True,0.9388335704125178,0.3974898124047877,0.9284403669724772,1.48998101213637,1.08998101213637,True,False,True,-0.0583174025520025,1.5820231355919003,1.215451440178978,4.164053014644758,5.312570394389778,0.0,1.0
expt_gap,element,O,2,20260726,random_ranking,0.5,True,True,1.0,0.402251554797402,1.0,1.4895349514426042,0.9895349514426042,True,False,True,-0.0583174025520025,1.5820231355919003,1.215451440178978,4.164053014644758,5.312570394389778,0.0,1.0
expt_gap,element,O,2,20260726,random_ranking,0.6,False,True,1.0,0.402251554797402,1.0,1.4895349514426042,0.8895349514426042,True,False,True,-0.0583174025520025,1.5820231355919003,1.215451440178978,4.164053014644758,5.312570394389778,0.0,1.0
expt_gap,element,O,2,20260726,random_ranking,0.7,False,True,1.0,0.402251554797402,1.0,1.4895349514426042,0.7895349514426042,True,False,True,-0.0583174025520025,1.5820231355919003,1.215451440178978,4.164053014644758,5.312570394389778,0.0,1.0
expt_gap,element,O,2,20260726,oracle_error,0.3,False,True,0.9587482219061166,0.2951188424636762,0.6082568807339449,0.3067674157816374,0.0067674157816374,True,False,True,1.0,0.3665716954129222,0.0,4.164053014644758,5.312570394389778,0.0,1.0
expt_gap,element,O,2,20260726,oracle_error,0.4,False,True,1.0,0.3994996509484719,0.9917431192660552,1.4402689885630453,1.0402689885630454,True,False,True,1.0,0.3665716954129222,0.0,4.164053014644758,5.312570394389778,0.0,1.0
expt_gap,element,O,2,20260726,oracle_error,0.5,True,True,1.0,0.3994996509484719,0.9917431192660552,1.4402689885630453,0.9402689885630452,True,False,True,1.0,0.3665716954129222,0.0,4.164053014644758,5.312570394389778,0.0,1.0
expt_gap,element,O,2,20260726,oracle_error,0.6,False,True,1.0,0.3994996509484719,0.9917431192660552,1.4402689885630453,0.8402689885630453,True,False,True,1.0,0.3665716954129222,0.0,4.164053014644758,5.312570394389778,0.0,1.0
expt_gap,element,O,2,20260726,oracle_error,0.7,False,True,1.0,0.3994996509484719,0.9917431192660552,1.4402689885630453,0.7402689885630453,True,False,True,1.0,0.3665716954129222,0.0,4.164053014644758,5.312570394389778,0.0,1.0
expt_gap,element,O,4,20260728,rf_ensemble_std,0.3,False,True,0.8790896159317212,0.2907088971360118,0.9724770642201837,1.5051062193173417,1.2051062193173416,True,False,True,0.4747005344988228,1.1004323867681791,0.7489372680721633,4.141960267917657,5.255093604430259,0.0,1.0
expt_gap,element,O,4,20260728,rf_ensemble_std,0.4,False,True,0.9786628733997156,0.3689800795983981,0.9944954128440368,1.4966375444553115,1.0966375444553118,True,False,True,0.4747005344988228,1.1004323867681791,0.7489372680721633,4.141960267917657,5.255093604430259,0.0,1.0
expt_gap,element,O,4,20260728,rf_ensemble_std,0.5,True,True,1.0,0.4169814613454586,1.0,1.4980132417641203,0.9980132417641204,True,False,True,0.4747005344988228,1.1004323867681791,0.7489372680721633,4.141960267917657,5.255093604430259,0.0,1.0
expt_gap,element,O,4,20260728,rf_ensemble_std,0.6,False,True,1.0,0.4169814613454586,1.0,1.4980132417641203,0.8980132417641203,True,False,True,0.4747005344988228,1.1004323867681791,0.7489372680721633,4.141960267917657,5.255093604430259,0.0,1.0
expt_gap,element,O,4,20260728,rf_ensemble_std,0.7,False,True,1.0,0.4169814613454586,1.0,1.4980132417641203,0.7980132417641204,True,False,True,0.4747005344988228,1.1004323867681791,0.7489372680721633,4.141960267917657,5.255093604430259,0.0,1.0
expt_gap,element,O,4,20260728,quantile_width,0.3,False,True,0.6401137980085349,0.2963011111111111,0.9706422018348624,1.5606616257088846,1.2606616257088843,True,False,True,0.1617662016752787,1.2733902440933342,0.9589281834641374,4.141960267917657,5.255093604430259,0.0,1.0
expt_gap,element,O,4,20260728,quantile_width,0.4,False,True,0.6998577524893315,0.371650406504065,0.9871559633027523,1.554832713754647,1.1548327137546468,True,False,True,0.1617662016752787,1.2733902440933342,0.9589281834641374,4.141960267917657,5.255093604430259,0.0,1.0
expt_gap,element,O,4,20260728,quantile_width,0.5,True,True,0.7596017069701281,0.4715889513108614,0.9880733944954128,1.55338904363974,1.05338904363974,True,False,True,0.1617662016752787,1.2733902440933342,0.9589281834641374,4.141960267917657,5.255093604430259,0.0,1.0
expt_gap,element,O,4,20260728,quantile_width,0.6,False,True,0.8193456614509246,0.584359375,0.9889908256880734,1.554730983302412,0.954730983302412,True,False,True,0.1617662016752787,1.2733902440933342,0.9589281834641374,4.141960267917657,5.255093604430259,0.0,1.0
expt_gap,element,O,4,20260728,quantile_width,0.7,False,True,0.89900426742532,0.6830838607594937,0.9954128440366972,1.559400921658986,0.8594009216589862,True,False,True,0.1617662016752787,1.2733902440933342,0.9589281834641374,4.141960267917657,5.255093604430259,0.0,1.0
expt_gap,element,O,4,20260728,descriptor_distance,0.3,False,False,0.0,,0.0,,,,False,False,-0.0864733912142027,1.5689548213164852,1.2174597026204692,4.141960267917657,5.255093604430259,0.0,1.0
expt_gap,element,O,4,20260728,descriptor_distance,0.4,False,True,0.3598862019914651,0.3991128963102881,0.0770642201834862,1.6386467850479245,1.238646785047924,True,True,True,-0.0864733912142027,1.5689548213164852,1.2174597026204692,4.141960267917657,5.255093604430259,0.0,1.0
